"participant_id","occasion_id","group","b_demo_age_1","b_demo_gender_1","b_demo_education_1","b_demo_work_1_rec","b_demo_kids_1_rec","b_corona_risk_1","app_group","b_igts_belief","b_igts_prefer","f_install","f_install_reason_1","f_install_other_1","f_app_risk","f_app_risk_other","f_bluetooth","f_install_reason_2","f_install_other_2","f_install_reason_3","f_install_other_3","f_advertisement","f_app_relevant_information","f_first_nonNA","f_fst_chng_2or3_to_1","f_ever_installed","f_app_risk_once","f_install_other_1_coded","f_install_other_1_coded_new","f_install_other_3_coded","f_install_other_3_coded_new"
3296,70944,2,28,2,20,"Voll erwerbstätig",0,2,2,4.2,6.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3297,40164,2,51,2,NA,"Sonstiges",1,1,1,3.6,5,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3299,116191,1,66,1,16,"Nicht erwerbstätig",1,2,1,5.6,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3303,109941,2,51,2,18,"Voll erwerbstätig",1,2,2,5.2,6.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3304,116508,1,20,2,14,"Nicht erwerbstätig",0,2,1,5,3.5,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3313,63643,2,55,1,15,"Voll erwerbstätig",0,2,1,5.8,4.25,1,"4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3314,60695,1,47,2,17,"Voll erwerbstätig",1,2,1,4.8,5.5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3320,79441,1,37,2,NA,"Voll erwerbstätig",0,2,1,2.8,5,1,"2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3322,92990,1,27,2,15,"Voll erwerbstätig",0,2,1,6,6,1,"1, 3, 4, 5",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3329,103710,1,68,1,18,"Nicht erwerbstätig",1,2,1,2.2,3.25,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3333,117819,1,32,1,16,"Voll erwerbstätig",1,2,1,3.4,4.75,1,"2, 4",NA,2,NA,2,"7","Deaktivierung während ich alleine in der Wohnung war",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3335,77188,2,25,2,19,"in Ausbildung",0,2,1,3.6,4,1,"2, 3, 4",NA,2,NA,2,"6, 7","ich benutze zuhause oft den Flugmodus",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3336,43582,2,53,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,6.2,5.5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3338,53219,1,28,2,18,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,1,2.2,2.75,1,"1, 2",NA,2,NA,2,"7","wenn ich zu Hause bin, bleibt die App aus",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3340,101585,1,42,2,13,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,3.6,3,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3341,31695,2,71,2,19,"Sonstiges",1,2,2,3.8,NA,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3348,103417,2,60,2,12,"Voll erwerbstätig",0,2,1,5.4,3.25,1,"4",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3351,40381,1,25,2,19,"Voll erwerbstätig",0,2,1,5,3.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3355,97252,1,29,1,21,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,1,2.8,3.25,1,"1, 2, 4, 6","Open source, dezentral ",2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,"4","A","",""
3357,39011,2,35,2,26,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,2,3.4,5.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3359,114828,1,63,2,15,"Voll erwerbstätig",0,2,1,5.4,4.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3360,30773,2,80,2,18,"Sonstiges",1,1,2,6,5.5,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3361,83830,2,25,2,19,"in Ausbildung",0,2,1,4.8,4.5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3365,21067,2,48,2,16,"Voll erwerbstätig",1,2,1,4.2,4.75,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3366,107473,1,55,2,17,"Voll erwerbstätig",1,2,2,5.2,6.25,2,NA,NA,NA,NA,NA,NA,NA,"1, 2, 5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3374,31932,2,19,1,14,"in Ausbildung",0,2,2,4.4,3,2,NA,NA,NA,NA,NA,NA,NA,"5",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3375,41116,2,35,2,NA,"Sonstiges",1,1,1,4.8,4.5,1,"4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3376,109987,2,58,1,10,"Nicht erwerbstätig",0,1,1,3.6,4.5,1,"1, 2, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3377,84643,1,22,2,15,"Nicht erwerbstätig",0,2,2,5.6,5.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3378,93518,1,54,2,NA,"Voll erwerbstätig",0,2,1,5.4,5.5,1,"2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3379,71969,2,50,2,21,"Voll erwerbstätig",0,2,2,3.8,3.75,2,NA,NA,NA,NA,NA,NA,NA,"4, 6",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3381,77116,2,22,2,15,"in Ausbildung",0,2,2,3.4,3.75,2,NA,NA,NA,NA,NA,NA,NA,"8","Habe mich damit noch nicht auseinander gesetzt ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","14a","E"
3388,93344,2,61,1,12,"Nicht erwerbstätig",1,2,1,4.6,3.75,1,"1",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3395,55772,2,46,2,17,"Voll erwerbstätig",0,2,1,5.2,6.25,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3399,77943,2,53,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4,5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3400,32346,1,41,2,19,"Voll erwerbstätig",0,2,1,5.6,7,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3403,37287,1,46,2,26,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,6.2,4.25,1,"2",NA,1,NA,2,"7","zuhause brauche ich keine Warnung",NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3405,26171,1,27,2,18,"Sonstiges",0,2,1,5.8,5.5,1,"1, 4",NA,2,NA,2,"7","Vergessen Bluetooth einzuschalten",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3408,12327,1,27,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,1,5,3.75,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3409,37664,2,42,1,19,"Voll erwerbstätig",0,2,1,3.6,3,1,"1",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3410,70058,2,31,1,18,"Voll erwerbstätig",0,2,2,2.4,3.5,2,NA,NA,NA,NA,NA,NA,NA,"8","Noch zu wenig damit auseinandergesetzt/ noch unsicher",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","14a","E"
3412,117080,1,38,1,20,"Voll erwerbstätig",0,2,1,5.2,5.25,1,"1, 2, 5",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3413,106922,2,29,2,20,"Voll erwerbstätig",0,2,2,4.8,4.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3416,72504,2,37,1,10,"Voll erwerbstätig",0,1,1,4.4,5,1,"4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3417,63356,2,38,1,15,"Voll erwerbstätig",0,2,1,3.4,5,1,"1, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3419,35347,2,42,2,18,"Sonstiges",1,2,2,2.2,3.5,2,NA,NA,NA,NA,NA,NA,NA,"8","Ich trage mein Smartphone nicht ständig am Körper",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","11a","L"
3423,20740,2,37,1,20,"Voll erwerbstätig",0,2,1,3.8,4.75,1,"2, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3428,49764,2,48,1,21,"Voll erwerbstätig",0,2,1,4.8,4.75,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3431,102746,2,61,2,18,"Nicht erwerbstätig",1,2,1,4.2,5,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3432,88330,1,37,3,25,"Nicht erwerbstätig",0,1,2,1.6,3.75,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3436,2694,2,19,2,13,"in Ausbildung",0,2,2,5,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 8","Die langfristigen Konsequenzen einer gesellschaftlich akzeptierten Überwachung. Profitorientierte Krankenkassen gewinnen sowieso schon an der Überwachung durch Fitnessarmbänder etc. Die App selbst mag sicher sein aber sie senkt  die  Hemmschwelle weiterer weniger sicherer Maßnahmen massiv. Außerdem hat die Bundesregierung zwar gesagt niemand solle durch de App diskriminiert werden/sie soll nirgends zwangsweise rübergelaufen werden müssen, aber festgeschrieben ist das meiner Kenntnis nach nicht. Was längerfristig passieren mag ist unklar aber die Wahrscheinlichkeit dass zwangsweise Regelungen zb im privaten Sektor legitimiert scheinen steigt wenn mehr Menschen dir App verwenden. Außerdem läuft dir App entlang rassisitischer und klassistischer Grenzen und stärkt dadurch ein System indem ein Teil der Bevölkerung eher als entbehrlich verstanden wird als ein anderer ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","3","A"
3437,103163,2,59,2,13,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,1,1,3,3.5,1,"2",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3438,88550,1,27,2,16,"in Ausbildung",0,2,2,5.8,5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3440,20085,2,35,2,17,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4.6,6.25,1,"6","Sollte ich krank werden, möchte ich, dass andere Personen gewarnt werden können.",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,"2","D","",""
3442,82705,2,50,2,15,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,1,1,4.6,3.5,1,"1",NA,2,NA,3,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3444,111726,2,44,2,NA,"Voll erwerbstätig",0,2,2,4.8,5,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3446,100923,1,66,2,16,"Nicht erwerbstätig",1,2,1,5.6,3.75,1,"1, 2, 4",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3449,112323,1,53,2,21,"Voll erwerbstätig",0,2,1,5.6,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3450,86002,1,21,2,14,"in Ausbildung",0,2,2,3.6,3.5,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3452,3481,2,42,2,23,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,5.6,5,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3453,117868,1,27,2,16,"Sonstiges",0,2,2,2.2,2.25,2,NA,NA,NA,NA,NA,NA,NA,"8","Interessiert mich nicht",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","5","J"
3457,72386,2,44,2,16,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4.6,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3459,43864,1,59,1,22,"Voll erwerbstätig",NA,2,1,4,5.25,1,"1, 2, 3",NA,1,NA,3,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3464,42518,1,45,2,22,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,4.6,4.5,1,"1, 2, 3, 4, 5",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3470,37776,1,71,1,15,"Sonstiges",0,2,1,5,5.5,1,"2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3471,31340,2,32,2,17,"Voll erwerbstätig",0,2,2,5.2,4.25,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3473,118250,2,28,1,23,"in Ausbildung",0,2,1,4,3.25,1,"1, 2, 4",NA,2,NA,2,"7","Ich habe das Haus nicht verlassen.",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3474,80274,1,70,2,20,"Sonstiges",0,1,1,5,5.75,1,"2",NA,1,NA,3,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3476,84784,2,61,1,24,"Sonstiges",1,2,2,4.2,4.75,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3477,52660,2,50,2,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,2,2.6,4,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3478,39947,1,60,2,17,"Sonstiges",1,2,1,5.2,6.25,1,"1, 2",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3480,88429,2,35,2,17,"Nicht erwerbstätig",1,2,1,4.2,4.5,1,"1, 2, 4",NA,2,NA,2,"2, 7","Bluetooth deaktivieren ich wenn ich Zuhause bin",NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3483,99764,2,58,2,21,"Voll erwerbstätig",0,2,2,4.8,5.75,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3485,117935,1,27,2,15,"in Ausbildung",0,2,2,4.6,4,2,NA,NA,NA,NA,NA,NA,NA,"8","Faulheit",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","5","J"
3486,103661,2,29,1,17,"Voll erwerbstätig",1,2,2,3.6,3,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3494,79104,2,33,2,23,"Voll erwerbstätig",0,2,1,5.2,3.75,1,"1, 2",NA,2,NA,2,"2",NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3495,5804,2,37,2,19,"Nicht erwerbstätig",1,2,1,5,5.5,1,"1, 2, 3",NA,2,NA,1,NA,NA,NA,NA,1,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3500,7120,1,22,1,18,"in Ausbildung",0,2,1,5.4,5.25,1,"1, 2, 3, 4, 5",NA,1,NA,1,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3501,100225,1,35,1,29,"in Ausbildung",0,2,1,4,4.25,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3503,64613,1,32,1,19,"in Ausbildung",0,2,2,5.4,5.75,2,NA,NA,NA,NA,NA,NA,NA,"3, 8","Kein Google Play auf dem Smartphone",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
3504,96215,1,35,2,17,"Nicht erwerbstätig",1,2,1,4.8,4.25,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3507,117172,2,19,2,13,"in Ausbildung",0,2,2,5.8,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 2, 8","Noch keine Gedanken gemacht, kein Speicherplatz",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1, 14a",", E"
3514,93784,2,63,2,12,"Sonstiges",0,1,2,3.4,4,2,NA,NA,NA,NA,NA,NA,NA,"",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3517,15104,2,29,1,11,"in Ausbildung",0,2,2,2.8,3,2,NA,NA,NA,NA,NA,NA,NA,"1, 4, 8","Ich nutze generell so wenig wie möglich Apps",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","11b","A"
3522,7649,2,24,1,17,"Voll erwerbstätig",0,2,1,4.6,5,1,"1, 2",NA,1,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3523,84703,1,60,1,17,"Sonstiges",0,2,2,4.8,4.25,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3524,63481,1,27,1,21,"Voll erwerbstätig",0,2,1,3.8,5,1,"1, 2",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3528,19467,2,67,1,20,"Sonstiges",0,1,1,6,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3531,101610,1,33,2,20,"Voll erwerbstätig",0,2,1,6.2,5.25,1,"1, 2, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3532,52437,1,42,2,21,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,5.4,5,1,"1, 2, 3",NA,1,NA,2,"7","habe die app eben erst installiert",NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3535,89620,1,44,1,11,"Voll erwerbstätig",1,2,2,4.4,4.5,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3537,87024,2,55,1,21,"Voll erwerbstätig",1,2,2,3.8,4,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3542,111942,1,25,1,18,"in Ausbildung",0,2,2,3.8,4,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3543,1235,1,30,2,23,"in Ausbildung",0,2,2,5.2,3,2,NA,NA,NA,NA,NA,NA,NA,"1, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3544,32572,1,62,1,14,"Sonstiges",1,2,1,5.4,3.75,1,"2, 5",NA,4,NA,2,"7","Wenn ich weitab von anderen bin, was nuetzt mir dann die Warn - App",NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3545,108334,2,53,2,NA,"Voll erwerbstätig",1,2,2,6,5.5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3548,1423,2,30,2,19,"in Ausbildung",0,2,2,2.8,4.5,2,NA,NA,NA,NA,NA,NA,NA,"8","Hab nicht mitbekommen dass die nun verfügbar ist, muss mich damit auseinandersetzen zuerst ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","14b","E"
3553,33398,2,30,2,19,"Voll erwerbstätig",0,2,1,2,4,1,"1, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3555,116212,1,40,2,15,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",0,2,2,4.4,4.5,2,NA,NA,NA,NA,NA,NA,NA,"1",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3557,118210,1,28,2,13,"Voll erwerbstätig",0,2,2,3.2,5.75,2,NA,NA,NA,NA,NA,NA,NA,"4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3562,72551,1,43,2,20,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,2,4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 3, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3563,31520,1,20,2,14,"in Ausbildung",0,2,2,4,3.5,2,NA,NA,NA,NA,NA,NA,NA,"2, 8","Man muss GPS zusäzlich anhaben",1,TRUE,TRUE,FALSE,FALSE,FALSE,"","","16","M"
3564,98962,2,35,1,21,"Voll erwerbstätig",1,2,1,4,5.25,1,"1",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3565,77366,2,27,2,21,"in Ausbildung",0,2,2,5.2,5.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 4, 8","Es reicht mir, von Google überwacht zu werden ",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","A","A"
3566,5501,1,39,2,21,"Sonstiges",1,2,2,4.4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"1, 3, 4",NA,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3569,23031,2,46,2,22,"Voll erwerbstätig",0,2,2,4.8,5,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,1,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA
3570,112872,1,63,2,18,"Voll erwerbstätig",0,2,1,6.6,5.5,1,"2, 4",NA,1,NA,3,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3572,101445,2,27,2,18,"Voll erwerbstätig",0,1,2,5.2,5.5,2,NA,NA,NA,NA,NA,NA,NA,"3, 8","kein freier Speicherplatz",2,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
3573,49529,2,75,1,19,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,1,2,4,4.75,2,NA,NA,NA,NA,NA,NA,NA,"8","iPhone 6 kann noch nicht iOs 13.5 wie nötig laden",1,TRUE,TRUE,FALSE,FALSE,FALSE,"","","1",""
3577,3675,2,44,NA,22,"Voll erwerbstätig",0,2,1,5.2,4.75,1,"1, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
3584,110057,1,36,2,21,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)",1,2,1,5,5.5,1,"1, 2, 3",NA,1,NA,3,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3586,26327,1,32,2,22,"Voll erwerbstätig",0,2,1,4,6,1,"4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3587,50338,1,28,1,20,"in Ausbildung",0,2,1,5,3.75,1,"1, 2, 3, 4",NA,2,NA,1,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA
3588,93877,2,24,2,NA,"Voll erwerbstätig",0,2,1,6,5,1,"1, 2, 3, 4, 5",NA,2,NA,3,NA,NA,NA,NA,2,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
